institution_id,class_id,item_id,item_type,chapter,page,dcl_pre_exercise_code,dcl_sample_code,dcl_solution,dcl_sct,dcl_hint,lrn_activity_reference,lrn_question_reference,lrn_question_position,lrn_type,lrn_template_name,chapter_number,section_number,review_flag
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_1,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,fbfad27b-3633-4615-992a-cf940e722f19,1,shorttext,Short text,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_12,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,f90847de-50e7-4fd6-b062-94801e124895,1,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_13,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,71a28718-902c-4334-87cd-1f21dbc4e4ed,1,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_14,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,df2fc248-031a-4486-9d36-cea80d809f66,1,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_15,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,f454e468-a7f9-4ffa-b2c8-5660d5c450ae,1,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_16,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,2510f77d-726c-4659-87b3-aeedb78023cb,3,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_16,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,a803c0df-e07f-4623-a153-ae991d8425c4,2,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_16,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,b4103590-38e8-439f-94b2-4165354b8d00,1,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_16,learnosity,Chapter 2 - Understanding Data,2.7 The Structure of Data,NA,NA,NA,NA,NA,NA,d128d48a-2b25-4364-a258-bf8424b95539,4,mcq,Multiple choice – block layout,2,7,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_3,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,ae14f894-3931-4ee0-9e85-c62c028c5718,1,mcq,Multiple choice – block layout,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_4,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,4caff4fc-afa2-4433-a3ba-c05efc3f3e8d,1,mcq,Multiple choice – block layout,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_5,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,3fa9af2a-01f6-45da-a7df-2abce208e60a,1,plaintext,Essay with plain text,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_6,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,a82afebb-b96f-411f-ae14-f09a29124d09,1,mcq,Multiple choice – block layout,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_7,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,93cca0ec-233a-4063-a247-6d6ea652bdf7,1,mcq,Multiple choice – block layout,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_7,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,99d13cb4-f3a9-4ec8-b671-91181203063f,2,plaintext,Essay with plain text,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch2_Structure_8,learnosity,Chapter 2 - Understanding Data,2.8 Manipulating Data,NA,NA,NA,NA,NA,NA,d71a1433-fd36-4648-a6de-2952ce728147,1,mcq,Multiple choice – block layout,2,8,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Embedded_0719_Ch2_Summary,learnosity,Chapter 2 - Understanding Data,2.9 Summary,NA,NA,NA,NA,NA,NA,0568ab61-852c-4e9f-9fcc-3c0e432e9be4,1,plaintext,Essay with plain text,2,9,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_01,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,507ca31a-f797-428b-85f0-f0be281ee284,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_02,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,21f27b45-2e5f-4d21-a2ca-786304c061c4,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_03,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,8994cf61-1afb-4feb-a55a-bdddc3f6f448,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_04,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,1d2057bc-d135-49b6-9a4d-f35057aacb53,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_05,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,7bb2d55b-f023-4696-b783-330aa1f08393,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_06,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,e5aabade-21d6-46db-8c77-455690978a3d,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_07,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,39e10446-ce0c-450b-99d8-590721a63bc3,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_08,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,8cf3f761-7424-4ba1-b69c-05c326b4c494,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_09,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,76ee012c-271f-4410-8230-eb76d547e6e6,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_10,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,5a594f5a-4740-476d-a1d2-b9915e89f177,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_11,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,28eddc21-6c24-4c0f-9b90-6932d85c3a04,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_12,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,b7fbc0d8-afb7-4ad0-b7c6-a8e8dbcc50ec,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_13,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,06dba982-2922-4da9-974a-797e352cbd0b,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_14,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,67be78d5-7433-40c1-bcb3-64231fdcf3ce,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_15,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,f67eec89-cd69-4abc-afeb-96f78dd2b433,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_16,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,528d36e0-2f64-4817-918f-7fc71bf26144,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_17,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,2f7ba530-e7df-4360-81d4-c7a7f35d2e4e,1,mcq,Multiple choice – block layout,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_18,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,1b38c4ef-5280-440e-91d3-ea26570a62ff,1,plaintext,Essay with plain text,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review1_19,learnosity,Chapter 2 - Understanding Data,2.10 Chapter 2 Review Questions,NA,NA,NA,NA,NA,NA,e35e8d21-406e-47a8-adf8-854af3029b08,1,plaintext,Essay with plain text,2,10,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_01,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,0ecd73fd-00cf-4226-aa57-15a7e842bc15,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_02,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,9ade7867-8709-414c-9df6-2c37dd3e5cb9,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_03,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,07e5ff76-cd0b-4a39-a2eb-0d7b8761e3da,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_04,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,2ff882e6-dab6-49f6-a0ff-bffadf124cf2,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_05,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,beda0819-fecd-49f9-8c4e-47ae9dbe00b4,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_06,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,bba9de9e-0899-4f52-bd22-70b336f10c7c,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_07,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,b93b43c1-e0bf-4fa0-83f8-57a276ccc0ef,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_08,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,ce615570-6094-47c2-8a2f-f999389dcbf3,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_09,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,4d4b7467-68ba-4922-b75e-481e02283d09,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_10,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,5a19a4ac-9fe3-4460-a1d9-96eec17c5061,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_11,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,1dd2d55a-7989-4b65-b25d-2f5dbfd9f102,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_12,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,7626f875-b4cd-4fc4-8fe6-ab4a8b4b675f,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_13,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,7c89ab92-5791-484b-9409-4736e7617b69,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_14,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,9fb85112-c164-4c38-8ea0-a264c96f42af,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,A2_Review2_15,learnosity,Chapter 2 - Understanding Data,2.11 Chapter 2 Review Questions 2,NA,NA,NA,NA,NA,NA,f9e56751-32c3-4648-b455-4fea2bb8e8b8,1,mcq,Multiple choice – block layout,2,11,TRUE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Pulse_a3,learnosity,Chapter 3 - Examining Distributions,3.1 The Concept of Distribution,NA,NA,NA,NA,NA,NA,ccdda3e6-4469-4efb-ac6f-07ade2f97902,3,mcq,True or false,3,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Pulse_a3,learnosity,Chapter 3 - Examining Distributions,3.1 The Concept of Distribution,NA,NA,NA,NA,NA,NA,cea09b1a-740f-4e7e-bf46-133635c473a8,1,choicematrix,Choice matrix – standard,3,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Pulse_a3,learnosity,Chapter 3 - Examining Distributions,3.1 The Concept of Distribution,NA,NA,NA,NA,NA,NA,e3919220-21cc-4b70-bb8a-9cfe0678717c,2,shorttext,Short text,3,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_1,learnosity,Chapter 3 - Examining Distributions,3.1 The Concept of Distribution,NA,NA,NA,NA,NA,NA,2d7ea091-b9cf-4c34-9737-86d95237d606,2,choicematrix,Choice matrix – labels,3,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_1,learnosity,Chapter 3 - Examining Distributions,3.1 The Concept of Distribution,NA,NA,NA,NA,NA,NA,8e250815-fc53-4d69-8980-f9f1facbab9f,1,choicematrix,Choice matrix – labels,3,1,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_2,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,93b9f256-b2af-4def-b5dc-79e4b62b7234,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_3,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,624878dd-332c-45fc-ab7a-0af392a4b542,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_4,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,0c080f74-d662-4b61-9396-35249aebc5ec,1,clozeassociation,Cloze with drag & drop,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_10,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,76fb993c-7137-43f5-b2d2-a714f358cfda,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_5,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,f1cf8a8d-da14-47db-89ee-051bedcc51e5,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_6,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,417bca0d-b080-4401-8f30-4cb9f4873e95,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_7,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,50a0747d-8cf8-4b26-b183-2290acaf968e,2,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_7,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,7bedd6b4-08b2-4a26-8522-7e04188bea2d,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_8_v2,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,9e1581c2-be4e-46b2-96b9-876cbc893950,1,plaintext,Essay with plain text,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Concept_9,learnosity,Chapter 3 - Examining Distributions,3.2 Visualizing Distributions with Histograms,NA,NA,NA,NA,NA,NA,bda5cafc-b736-4635-9310-5fffe6fdb7a5,1,mcq,Multiple choice – block layout,3,2,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_1,learnosity,Chapter 3 - Examining Distributions,"3.3 Shape, Center, Spread, and Weird Things",NA,NA,NA,NA,NA,NA,0ffad09a-27db-4f2d-a527-c7aeab9701e2,1,plaintext,Essay with plain text,3,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_2,learnosity,Chapter 3 - Examining Distributions,"3.3 Shape, Center, Spread, and Weird Things",NA,NA,NA,NA,NA,NA,0f8c4222-6fc6-4e45-8160-94cb9f5ca0a3,1,mcq,Multiple choice – block layout,3,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_3,learnosity,Chapter 3 - Examining Distributions,"3.3 Shape, Center, Spread, and Weird Things",NA,NA,NA,NA,NA,NA,174aa7ca-f740-4a44-8dcb-a7fbbe5b49d7,1,plaintext,Essay with plain text,3,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_3,learnosity,Chapter 3 - Examining Distributions,"3.3 Shape, Center, Spread, and Weird Things",NA,NA,NA,NA,NA,NA,f60710dc-848a-42b3-8b1c-15d9dfeb1aaa,2,mcq,Multiple choice – block layout,3,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_3,learnosity,Chapter 3 - Examining Distributions,"3.3 Shape, Center, Spread, and Weird Things",NA,NA,NA,NA,NA,NA,fe18a3a8-63a4-446a-bb83-1731c9ff2030,3,mcq,Multiple choice – block layout,3,3,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_4,learnosity,Chapter 3 - Examining Distributions,3.4 The Data Generating Process,NA,NA,NA,NA,NA,NA,38e7a2b4-f125-4d25-b2b5-3cfd018de766,1,plaintext,Essay with plain text,3,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_4,learnosity,Chapter 3 - Examining Distributions,3.4 The Data Generating Process,NA,NA,NA,NA,NA,NA,9549fe97-bb7e-40b1-a358-c2351e6dcb64,2,plaintext,Essay with plain text,3,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_Shape_5,learnosity,Chapter 3 - Examining Distributions,3.4 The Data Generating Process,NA,NA,NA,NA,NA,NA,8a22e7b1-44e0-4b35-9b28-287df62cdf53,1,plaintext,Essay with plain text,3,4,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_1,learnosity,Chapter 3 - Examining Distributions,3.5 The Back and Forth Between Data and the DGP,NA,NA,NA,NA,NA,NA,dc16f654-2d79-4c5e-b953-33eb8f38fd51,1,plaintext,Essay with plain text,3,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_2,learnosity,Chapter 3 - Examining Distributions,3.5 The Back and Forth Between Data and the DGP,NA,NA,NA,NA,NA,NA,680066f3-c2ac-4f55-bc25-a38941200c8d,1,plaintext,Essay with plain text,3,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_2,learnosity,Chapter 3 - Examining Distributions,3.5 The Back and Forth Between Data and the DGP,NA,NA,NA,NA,NA,NA,feefaff4-f7e1-48bf-af71-1d730444a92b,2,shorttext,Short text,3,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_3,learnosity,Chapter 3 - Examining Distributions,3.5 The Back and Forth Between Data and the DGP,NA,NA,NA,NA,NA,NA,7e68e47c-341c-45b5-8f9b-5c17318d3247,1,mcq,Multiple choice – block layout,3,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_3,learnosity,Chapter 3 - Examining Distributions,3.5 The Back and Forth Between Data and the DGP,NA,NA,NA,NA,NA,NA,cae07751-031c-4938-a262-ccece71f56d9,2,plaintext,Essay with plain text,3,5,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_4,learnosity,Chapter 3 - Examining Distributions,3.6 The Back and Forth Between Data and the DGP (Continued),NA,NA,NA,NA,NA,NA,5e0b2b8a-fcfe-454d-98a7-ec15dbaed51f,1,mcq,Multiple choice – block layout,3,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_5,learnosity,Chapter 3 - Examining Distributions,3.6 The Back and Forth Between Data and the DGP (Continued),NA,NA,NA,NA,NA,NA,5acb6a9d-80ee-4b63-8b40-316a1e9b5f7a,1,plaintext,Essay with plain text,3,6,FALSE
292cff87-3c74-4e94-8622-233afb0427dd,074123e7-cd90-4500-86fe-286aaa733bf5,Ch3_TheBack_6,learnosity,Chapter 3 - Examining Distributions,3.6 The Back and Forth Between Data and the DGP (Continued),NA,NA,NA,NA,NA,NA,d19820f8-9ad2-468a-b348-d76131e49cec,2,plaintext,Essay with plain text,3,6,FALSE
